a_opt1,a_opt2,a_opt3,u_opt,meas
strengthen,strengthen,no_action,0.1295591264745657,53.91214587199668
replace,replace,strengthen,0.1554588159656921,62.90191320086345
replace,replace,strengthen,0.15292828740339998,60.901249171775525
strengthen,strengthen,no_action,0.12850586250299678,53.673491374023165
replace,strengthen,no_action,0.14092957565172637,57.42370470014784
no_action,no_action,no_action,0.06822675956907977,44.35156570097936
strengthen,strengthen,no_action,0.12796656560526135,53.639086113645185
strengthen,strengthen,no_action,0.11711963195278861,51.74676185227198
no_action,no_action,no_action,0.0566629382735594,42.52774505117455
no_action,no_action,no_action,0.07363333672837102,45.35926340676341
strengthen,no_action,no_action,0.0908790583768266,47.558126952805104
strengthen,strengthen,no_action,0.11834081119294278,52.04665382028147
strengthen,strengthen,no_action,0.11416803164595028,51.0477365047555
strengthen,no_action,no_action,0.08965892503434986,47.43896845993083
strengthen,no_action,no_action,0.1044899693571925,49.31142329188479
no_action,no_action,no_action,0.05734734823143129,42.78459729442601
strengthen,strengthen,no_action,0.12593826376056144,53.44715072181873
strengthen,strengthen,no_action,0.1166052722208446,51.577907785621576
no_action,no_action,no_action,0.05649771998509323,42.47133848040687
no_action,no_action,no_action,0.07338683141952596,45.268319839751825
strengthen,no_action,no_action,0.08965892503434986,47.44036309629033
strengthen,strengthen,no_action,0.11772771351708504,51.87414186889502
strengthen,strengthen,no_action,0.11214469577276404,50.88740868896054
strengthen,no_action,no_action,0.08880805426610366,47.322658020241946
strengthen,no_action,no_action,0.10350636906714951,49.172273881235185
no_action,no_action,no_action,0.057188055380455134,42.72505780914167
strengthen,strengthen,no_action,0.11948647624233072,52.27278633510896
strengthen,strengthen,no_action,0.11050774833257851,50.54059748155004
no_action,no_action,no_action,0.05434499661152558,42.10172763794027
no_action,no_action,no_action,0.07039370114704901,44.69363254256761
strengthen,no_action,no_action,0.08465380932295744,46.7064202041212
strengthen,strengthen,no_action,0.11192235179654104,50.81511149316077
strengthen,strengthen,no_action,0.10860730993293936,49.900726218448156
strengthen,no_action,no_action,0.08442715454099814,46.59734533921728
strengthen,no_action,no_action,0.0980127836098313,48.31134618722709
no_action,no_action,no_action,0.05554254383681389,42.33684410389358
no_action,no_action,no_action,0.07837372794927988,45.94294028772206
no_action,no_action,no_action,0.07081664602354944,44.828606610940994
no_action,no_action,no_action,0.041189903944214956,39.39980083067873
no_action,no_action,no_action,0.04991608874992126,41.06719807567666
no_action,no_action,no_action,0.05617316607572353,42.36204365262996
no_action,no_action,no_action,0.07193171579397382,45.00520410333197
no_action,no_action,no_action,0.06838547869513846,44.41697130003717
no_action,no_action,no_action,0.05538907275342698,42.29187474754604
no_action,no_action,no_action,0.06082922089365572,43.39450790619064
no_action,no_action,no_action,0.042161205732720315,39.551053504680894
replace,replace,strengthen,0.155916168358877,63.28115894524179
replace,strengthen,no_action,0.15070784841523707,59.98585752426645
no_action,no_action,no_action,0.06408949934535647,43.931822925245655
strengthen,no_action,no_action,0.10182279469070371,48.86264088871599
strengthen,strengthen,no_action,0.12271797555883573,52.691751108200215
replace,strengthen,strengthen,0.15200730425833364,60.50809065761095
replace,strengthen,no_action,0.14578009954029286,58.76857184654795
strengthen,strengthen,no_action,0.12126524983421764,52.48424800796255
replace,strengthen,no_action,0.13694732131228202,55.744948721048814
no_action,no_action,no_action,0.0682914236075759,44.37910650102828
